cluster_id,type,canonical_normalized,canonical_provisional,variants,total_frequency,sources,identification,authority_ref,confidence
1071,person,FitzJames,Fitziames,Fitziames,1,vol4_index:1,"A member of the FitzJames family, likely referring to the family name rather than a specific individual.",,medium
1072,person,Thomas FitzBernard,Fitz Bernard Thomas,Fitz Bernard Thomas,1,vol4_index:1,"A Norman nobleman from the FitzBernard family, active in medieval England or Ireland.",,medium
1073,person,Reginald FitzUrse,Fitz Vrse Reignold,Fitz Vrse Reignold,1,vol4_index:1,"Norman knight Reginald FitzUrse (d. c. 1173), one of the four knights who murdered Thomas Becket in 1170.",viaf:316745837,high
1074,person,Robert FitzHardinge,Fitzbarhard Robert,Fitzbarhard Robert,1,vol4_index:1,"Robert FitzHardinge (d. 1170), Bristol merchant and founder of the Berkeley family line.",,medium
1075,person,Robert FitzBernard,Fitz Bernhard Robert,Fitz Bernhard Robert,1,vol4_index:1,"A Norman nobleman from the FitzBernard family, active in medieval England.",,medium
1076,person,William FitzRalph,Fitz Radulfe William,Fitz Radulfe William,1,vol4_index:1,"A Norman nobleman, likely William FitzRalph or a similar variant from medieval records.",,medium
1078,person,William with the Long Beard,William wyth the long beard,William wyth the long beard,1,vol4_index:1,"William FitzOsbert (d. 1196), known as William Longbeard, London popular leader who led a revolt against taxation.",,high
1079,person,FitzWarin,Fitz waren,Fitz waren,1,vol4_index:1,"A member of the FitzWarin family, possibly referring to the family name of the lords of Whittington.",,medium
1080,person,Hugh FitzBaldric,Fitz Baldrick Hugh,Fitz Baldrick Hugh,1,vol4_index:1,"A Norman nobleman from the FitzBaldric family, active in medieval England.",,medium
1081,person,William FitzAdelm,Fitzaldelme William,Fitzaldelme William,1,vol4_index:1,"Medieval Norman nobleman, likely a member of the FitzAdelm family.",,low
1082,person,Ingram Fines,Fines Ingram,Fines Ingram,1,vol4_index:1,Medieval English nobleman or official.,,low
1083,person,Foquesolles,Foquesolles,Foquesolles,1,vol4_index:1,"Medieval person, possibly Norman or French, with unclear identity.",,low
1084,person,Adrian Fosew,Fosew Andrian,Fosew Andrian,1,vol4_index:1,Medieval person of uncertain identity and role.,,low
1088,person,John Fordham,Iohn Fordham,Iohn Fordham,1,vol4_index:1,"Bishop of Durham and Ely in the late 14th century, served under Richard II.",viaf:316577925,medium
1090,person,Phocas,Focas,Focas,1,vol4_index:1,"Byzantine Emperor (602-610 CE), known for his tyrannical rule.",viaf:89202060,high
1091,person,Formalis,Formalis,Formalis,1,vol4_index:1,"Medieval person of uncertain identity, possibly a cleric or chronicler.",,low
1092,person,Forest Friar,Forest Frier,Forest Frier,1,vol4_index:1,"Medieval religious figure, likely a hermit or friar associated with forests.",,low
1094,person,Robert Foliot,Folioth Robert,Folioth Robert,1,vol4_index:1,"Medieval English bishop or cleric, possibly related to the Foliot family.",,low
1096,person,Flammoce,Flammocfe,Flammocfe,1,vol4_index:1,"Medieval person of uncertain identity, possibly a Norman noble.",,low
1097,person,Hainaut,Henault,Henault,1,vol4_index:1,Reference to the County of Hainaut or a person associated with that region.,,low
1098,person,Floriacensis,Floriacensis,Floriacensis,1,vol4_index:1,"Medieval person associated with Fleury Abbey (Floriacum), likely a monk or chronicler.",,low
1099,person,William Fleetwood,Fleetwood William,Fleetwood William,1,vol4_index:1,"Tudor lawyer and Recorder of London, known for legal writings in the 16th century.",viaf:40175899,medium
1100,person,Francis of Luxembourg,Fraunces of Lutzenburg,Fraunces of Lutzenburg,1,vol4_index:1,"Medieval noble from the House of Luxembourg, possibly a duke or count.",,low
1101,person,John Frith,Iohn Frith,Iohn Frith,1,vol4_index:1,"English Protestant reformer and martyr, burned at the stake in 1533.",viaf:32793963,high
1103,person,Pynkye,Pynkye,Pynkye,1,vol4_index:1,"Medieval person of uncertain identity, possibly English.",,low
1104,person,Hugh de Fresnes,Hugh de Fresnes,Hugh de Fresnes,1,vol4_index:1,"Medieval Norman or French nobleman, possibly associated with Fresnes.",,low
1105,person,John Harleston,Iohn Harleston,Iohn Harleston,1,vol4_index:1,"Medieval English person, possibly a cleric or official.",,low
1107,person,Cicero,Cicero,Cicero,1,vol4_index:1,"Marcus Tullius Cicero, Roman statesman, orator, and philosopher (106-43 BCE).",viaf:78769600,high
1108,person,Fruidbert,Fruydbert,Fruydbert,1,vol4_index:1,"Medieval person of uncertain identity, possibly Anglo-Saxon or Frankish.",,low
1109,person,Fridestane,Fridestane,Fridestane,1,vol4_index:1,An obscure Anglo-Saxon figure mentioned in medieval chronicles.,,low
1110,person,Freyn,Freyn,Freyn,1,vol4_index:1,A medieval English person of uncertain identification.,,low
1112,person,Frea,Frea,Frea,1,vol4_index:1,Likely an Anglo-Saxon king or chieftain mentioned in early chronicles.,,low
1115,person,Fulto,Fulto,Fulto,1,vol4_index:1,A medieval figure of uncertain identification.,,low
1116,person,Thomas Fulford,Fulford Thomas,Fulford Thomas,1,vol4_index:1,A medieval or Early Modern English person named Thomas from the Fulford family.,,medium
1117,person,Fursey,Furseus,Furseus,1,vol4_index:1,"Saint Fursey, an Irish monk who founded monasteries in East Anglia in the 7th century.",viaf:68967809,high
1118,person,William Fulgiers,Fulgiers William,Fulgiers William,1,vol4_index:1,A medieval English person named William with surname Fulgiers.,,medium
1119,person,William Galltot,Galltot Willaim,Galltot Willaim,1,vol4_index:1,A medieval English person named William with surname Galltot.,,medium
1123,person,Gallio Ravenna,Gallio Rauennas,Gallio Rauennas,1,vol4_index:1,Possibly a Roman or medieval figure associated with Ravenna.,,low
1125,person,Gallowyn,Gallowyn,Gallowyn,1,vol4_index:1,"A medieval figure of uncertain identification, possibly Welsh or Anglo-Saxon.",,low
1126,person,John Gates,Gates Iohn,Gates Iohn,1,vol4_index:1,"Sir John Gates, Tudor courtier and supporter of Lady Jane Grey, executed in 1553.",viaf:10146484509618020076,high
1127,person,Garret,Garret,Garret,1,vol4_index:1,A medieval or Early Modern English person with the surname Garret.,,low
1129,person,Robert Gagwyne,Gagwyne Robert,Gagwyne Robert,1,vol4_index:1,A medieval English person named Robert with surname Gagwyne.,,medium
1132,person,Paces,Paces,Paces,1,vol4_index:1,A person with the surname Paces of uncertain identification.,,low
1133,person,William Gascoigne,Gascoyn Willia,Gascoyn Willia,1,vol4_index:1,"Likely a member of the prominent Gascoigne family, possibly the medieval judge Sir William Gascoigne.",,medium
1135,person,Gervase of Canterbury,Geruasius Doroberuensis,Geruasius Doroberuensis,1,vol4_index:1,"Gervase of Canterbury, medieval chronicler and monk who wrote about the history of Canterbury Cathedral.",viaf:89659796,high
1137,person,Geolcil,Geolcil,Geolcil,1,vol4_index:1,An Anglo-Saxon figure mentioned in early medieval chronicles.,,low
1139,person,Gebmund,Gebmound,Gebmound,1,vol4_index:1,An Anglo-Saxon figure mentioned in medieval chronicles.,,low
1142,person,George Browne,George Browne,George Browne,1,vol4_index:1,"Likely George Browne, Archbishop of Dublin during the English Reformation period.",viaf:17572031,medium
1143,person,Geraint,Gerent,Gerent,1,vol4_index:1,"Geraint, legendary King of Dumnonia in Arthurian literature and Welsh tradition.",,medium
1144,person,Genawe,Genawe,Genawe,1,vol4_index:1,"An obscure medieval figure mentioned in Holinshed's Chronicles, identity unclear from available sources.",,low
1145,person,Gertrude,Gertrude,Gertrude,1,vol4_index:1,"A medieval woman named Gertrude, likely of noble or royal connection given inclusion in the Chronicles.",,low
1147,person,Geraldine Thomas,Geruldine Thomas,Geruldine Thomas,1,vol4_index:1,"A medieval figure named Thomas of the Geraldine family, possibly related to the Anglo-Norman Fitzgeralds.",,low
1148,person,Gervas,Geruas,Geruas,1,vol4_index:1,"A medieval figure named Gervas, possibly a cleric or nobleman mentioned in the Chronicles.",,low
1149,person,Dorobern,Dorobern,Dorobern,1,vol4_index:1,"An Anglo-Saxon or early medieval figure, possibly connected to Canterbury (Dorobernia in Latin).",,low
1150,person,Geoffrey William,Geffrey William,Geffrey William,1,vol4_index:1,"A medieval nobleman named Geoffrey William, identity unclear from available sources.",,low
1151,person,Gerion,Gerion,Gerion,1,vol4_index:1,A legendary or mythical figure named Gerion mentioned in British legendary history.,,low
1152,person,Geoffrey de Lusignan,Geffrey de Lucignam,Geffrey de Lucignam,1,vol4_index:1,"A member of the Lusignan family, likely Geoffrey de Lusignan who was connected to English royal affairs in the 13th century.",,medium
1153,person,Genses,Gensses,Gensses,1,vol4_index:1,"An obscure medieval figure mentioned in the Chronicles, identity unclear.",,low
1154,person,Gerard de Athée,Gerarde de Atie,Gerarde de Atie,1,vol4_index:1,"Gerard de Athée, a foreign mercenary captain who served King John and was later expelled from England.",,medium
1155,person,Gelenor,Gelenor,Gelenor,1,vol4_index:1,"A legendary or mythical figure from British legendary history, possibly from Arthurian or pre-Arthurian tales.",,low
1156,person,George Neville,George Neuil,George Neuil,1,vol4_index:1,"A member of the powerful Neville family, likely George Neville who was active in 15th or early 16th century politics.",,medium
1157,person,Gervase Clifton,Gerueys Clifton,Gerueys Clifton,1,vol4_index:1,"A medieval knight or nobleman named Gervase Clifton, member of the Clifton family.",,medium
1158,person,George Douglas,George Douglas,George Douglas,1,vol4_index:1,"A member of the Scottish Douglas family, likely one of several George Douglases active in late medieval or early modern period.",,medium
1159,person,George Stanley,George stanley,George stanley,1,vol4_index:1,"A member of the Stanley family, possibly George Stanley, 9th Baron Strange, who was active in late 15th century.",,medium
1160,person,Richard Guilford,Gylford Richard,Gylford Richard,1,vol4_index:1,"Sir Richard Guilford, Tudor courtier and administrator who served Henry VII and Henry VIII.",,medium
1162,person,Gilbert Scarlock,Gilbert Skarlock,Gilbert Skarlock,1,vol4_index:1,"A medieval knight or nobleman named Gilbert Scarlock, identity unclear from available sources.",,low
1163,person,Gilbert Debenham,Gilbert Debenham,Gilbert Debenham,1,vol4_index:1,"Sir Gilbert Debenham, a medieval knight and landowner, possibly active in the 14th or 15th century.",,medium
1165,person,Walter Giffard,Walter Giffard,Walter Giffard,1,vol4_index:1,"A member of the Anglo-Norman Giffard family, possibly Walter Giffard, Archbishop of York in the 13th century.",viaf:316745593,medium
1166,person,Giles Daubeney,Giles Daubeney,Giles Daubeney,1,vol4_index:1,"Giles Daubeney, 1st Baron Daubeney, Tudor nobleman and military commander who served Henry VII.",viaf:36191690,high
1169,person,Gilbert de Middleton,Gilbert Midleton,Gilbert Midleton,1,vol4_index:1,14th-century English rebel who led an uprising in Northumberland and was executed in 1318.,,medium
1170,person,Gruffydd,Gyffeith,Gyffeith,1,vol4_index:1,"Welsh personal name, possibly referring to one of several Welsh princes or nobles named Gruffydd.",,low
1171,person,Gia,Gia,Gia,1,vol4_index:1,"Obscure personal name, possibly a variant or shortened form of another name.",,low
1173,person,Girmi,Girmi,Girmi,1,vol4_index:1,"Obscure personal name, possibly of Celtic or Germanic origin.",,low
1174,person,Gilbert de Gant,Gilbert de Gaunt,Gilbert de Gaunt,1,vol4_index:1,"Norman nobleman, possibly Gilbert de Gant who held lands in Lincolnshire after the Norman Conquest.",,medium
1176,person,Giles,Giles,Giles,1,vol4_index:1,"Common medieval personal name, without additional context could refer to any of several historical figures.",,low
1177,person,Gilbert fitz Fergus,Gilbert Fitz Fergus,Gilbert Fitz Fergus,1,vol4_index:1,"Medieval Scottish or Irish nobleman, indicated by the patronymic 'fitz Fergus'.",,medium
1178,person,Walter Gifford,Gyfford Walter,Gyfford Walter,1,vol4_index:1,"Member of the prominent Norman Gifford family, possibly Walter Gifford, Earl of Buckingham.",,medium
1181,person,Guthrum,Gythrun,Gythrun,1,vol4_index:1,9th-century Viking leader and king of East Anglia who fought against Alfred the Great.,,medium
1182,person,Giovanni Villani,Giouan Villani,Giouan Villani,1,vol4_index:1,14th-century Florentine chronicler and author of the Nuova Cronica.,viaf:89203476,high
1183,person,Glasirion,Glasirion,Glasirion,1,vol4_index:1,"Possibly a Welsh or Celtic personal name, context unclear.",,low
1184,person,Bartholomew de Glanville,Glanuille Bartholmew,Glanuille Bartholmew,1,vol4_index:1,"Medieval English scholar and encyclopedist, author of De Proprietatibus Rerum.",viaf:100188011,medium
1185,person,Gluuy,Gluuy,Gluuy,1,vol4_index:1,"Obscure personal name, possibly Welsh or Celtic in origin.",,low
1188,person,Thomas Goldstone,Goldenston Thmes,Goldenston Thmes,1,vol4_index:1,"Medieval English personal name, possibly a cleric or scholar.",,low
1189,person,Gunhild,Gonild,Gonild,1,vol4_index:1,"Anglo-Saxon or Scandinavian female name, possibly referring to various medieval women of this name.",,low
1194,person,Godbald,Godbald,Godbald,1,vol4_index:1,"Anglo-Saxon personal name, possibly an early medieval English nobleman or cleric.",,low
1197,person,Godrun,Godrun,Godrun,1,vol4_index:1,"Anglo-Saxon or Scandinavian personal name, context unclear.",,low
1198,person,Godwin Graham,Gotmandin Gaham,Gotmandin Gaham,1,vol4_index:1,"Medieval personal name combining Anglo-Saxon and Norman elements, possibly a Scottish noble.",,low
1201,person,Ferdinand Gonzaga,Gonzaga Ferdenand,Gonzaga Ferdenand,1,vol4_index:1,"Member of the Italian Gonzaga family, possibly Ferdinand Gonzaga, Duke of Mantua.",,medium
1202,person,Gorboduc,Gorbomans,Gorbomans,1,vol4_index:1,"Legendary British king from Geoffrey of Monmouth's chronicle, father of Ferrex and Porrex.",,medium
1203,person,Gourin,Gourin,Gourin,1,vol4_index:1,"An obscure medieval figure mentioned in Holinshed's Chronicles, possibly a Welsh or Cornish name.",,low
1204,person,Gomer,Gomer,Gomer,1,vol4_index:1,"A biblical or legendary figure, possibly referenced in the context of early British history or genealogy.",,low
1205,person,Walter Godaroule,Godaroule Walter,Godaroule Walter,1,vol4_index:1,"A medieval figure, possibly Norman or Anglo-Norman, mentioned in Holinshed's Chronicles.",,low
1206,person,Gorlois,Gorloyes,Gorloyes,1,vol4_index:1,"Duke of Cornwall in Arthurian legend and early British history, father of Morgan le Fay and husband of Igraine.",,medium
1207,person,Thomas Greene,Greene Thomas,Greene Thomas,1,vol4_index:1,"A 16th-century figure mentioned in Holinshed's Chronicles, possibly connected to Tudor court or administration.",,low
1208,person,Rhys,Ryse,Ryse,1,vol4_index:1,"A Welsh name, possibly referring to one of several medieval Welsh rulers or nobles named Rhys.",,low
1209,person,Granbodian,Granbodian,Granbodian,1,vol4_index:1,An obscure figure from early British or legendary history mentioned in Holinshed's Chronicles.,,low
1213,person,Henry Grey,Gray Henry,Gray Henry,1,vol4_index:1,"Possibly Henry Grey, 1st Duke of Suffolk, father of Lady Jane Grey and prominent Tudor nobleman.",viaf:18018887,medium
